,developerCountry,countryCode,userRatingCount,primaryGenreName,downloads,deviceType,hasPrivacyLink,hasTermsOfServiceLink,hasTermsOfServiceLinkRating,isCorporateEmailScore,adSpent,appAge,averageUserRating,appContentBrandSafetyRating,appDescriptionBrandSafetyRating,mfaRating
637,BANGLADESH,GLOBAL,0,Education,100 - 500,GLOBAL,True,,,0.0,,76.93333333333332,0.0,,low,low
638,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,240,Video Players & Editors,10000 - 50000,tablet,True,,,0.0,,4.766666666666667,4.0,,high,low
639,UNITED KINGDOM,ZM,2411225,Health & Fitness,100000000 - 500000000,GLOBAL,True,False,high,99.0,0.2166922784945808,95.9,4.0,medium,low,low
640,CHINA,GLOBAL,0,Personalization,10 - 50,GLOBAL,True,,,99.0,,129.83333333333334,4.0,,low,low
641,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Utilities,,GLOBAL,True,,,,,4.133333333333334,0.0,,high,low
642,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,4,Lifestyle,,GLOBAL,True,,,99.0,,67.3,2.0,,low,low
643,CHINA,GE,36421,Games,1000000 - 5000000,GLOBAL,True,True,low,99.0,6.894841162523552,50.0,4.0,,low,low
644,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,48,Books & Reference,5000 - 10000,GLOBAL,True,,,0.0,,54.96666666666666,3.0,,low,low
645,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Utilities,,GLOBAL,True,,,,,51.46666666666666,0.0,,medium,low
646,ADDRESS NOT LISTED IN PLAYSTORE,US,2313,Games,,tablet,True,True,low,,103.891466370833,158.1,4.0,medium,high,low
647,CANNOT IDENTIFY COUNTRY,GLOBAL,0,Lifestyle,,GLOBAL,True,,,99.0,,107.0,0.0,,low,low
648,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Sports,,GLOBAL,,,,,,120.06666666666666,0.0,,low,low
649,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,,GLOBAL,,,,,,96.7333333333333,0.0,,low,low
650,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Social,10 - 50,GLOBAL,True,,,0.0,,27.066666666666663,,,low,low
651,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,15,Photography,5000 - 10000,GLOBAL,True,,,0.0,,112.66666666666669,4.0,,low,low
652,ADDRESS NOT LISTED IN PLAYSTORE,,14371,Books & Reference,1000000 - 5000000,GLOBAL,True,False,high,0.0,15.650133360711465,85.03333333333333,4.0,,low,low
653,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Productivity,,GLOBAL,True,,,,,48.9,0.0,,low,low
654,UNITED ARAB EMIRATES,SO,53641,Games,10000000 - 50000000,smartphone,True,False,high,0.0,26.322967470382,19.8,4.0,,medium,low
655,UNITED STATES,GLOBAL,1,Food & Drink,,GLOBAL,True,,,99.0,,58.73333333333333,5.0,,low,low
656,CANNOT IDENTIFY COUNTRY,GLOBAL,0,Social,10 - 1,GLOBAL,True,,,0.0,,30.433333333333334,0.0,,low,low
657,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,500 - 1000,GLOBAL,True,,,0.0,,33.233333333333334,,,low,low
658,ADDRESS NOT LISTED IN PLAYSTORE,LATAM,5720,Games,,smartphone,True,False,high,,117.4600657338444,26.966666666666665,4.0,,low,low
659,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,80,Games,5000 - 10000,GLOBAL,True,,,0.0,,44.9,3.0,,low,low
660,CYPRUS,CN,4683154,Games,100000000 - 500000000,GLOBAL,True,True,low,99.0,0.528029041867378,94.4,4.0,medium,medium,low
661,CYPRUS,ZM,14561,Games,1000000 - 5000000,smartphone,True,False,high,0.0,22.447802690129706,144.5,3.0,low,low,low
662,CANADA,GLOBAL,0,Games,10 - 50,GLOBAL,True,,,0.0,,53.133333333333326,,,low,low
663,CYPRUS,LATAM,63187,Entertainment,10000000 - 50000000,GLOBAL,True,True,low,0.0,2.385376217909475,59.4,3.0,,low,low
664,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Utilities,,GLOBAL,,,,99.0,,102.96666666666668,0.0,,low,low
665,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Tools,1000 - 5000,GLOBAL,,,,0.0,,44.23333333333333,,,high,low
666,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,1000 - 5000,GLOBAL,True,,,0.0,,29.03333333333333,,,low,low
667,SWITZERLAND,US,3979,Games,,smartphone,True,True,low,99.0,4886.066324890128,25.33333333333333,4.0,,low,low
668,TURKEY,GLOBAL,0,Shopping,5 - 10,GLOBAL,True,,,0.0,,38.93333333333333,0.0,,low,low
669,JAPAN,GLOBAL,11,Personalization,1000 - 5000,GLOBAL,False,False,high,99.0,,136.13333333333333,3.0,,low,low
670,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,31,Books & Reference,100 - 500,GLOBAL,True,,,0.0,,28.6,3.0,,medium,low
671,ADDRESS NOT LISTED IN PLAYSTORE,HK,45903,Games,1000000 - 5000000,GLOBAL,True,True,low,0.0,29.994358384441814,19.5,3.0,,low,low
672,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,8361,Productivity,5000000 - 10000000,GLOBAL,True,,,0.0,,21.33333333333333,3.0,,medium,low
673,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,News,,GLOBAL,True,,,,,5.3,0.0,,low,low
674,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,5,Games,10 - 50,GLOBAL,True,,,0.0,,16.533333333333335,5.0,,low,low
675,CYPRUS,VN,88615,Games,10000000 - 50000000,tablet,True,True,low,99.0,32.21653842144281,59.766666666666666,4.0,medium,low,high
676,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,105,Games,5000 - 10000,GLOBAL,,,,0.0,,134.56666666666666,3.0,,low,low
677,UNITED STATES,NG,28693,Medical,,smartphone,True,True,low,99.0,3.890805731370501,129.13333333333333,4.0,medium,medium,low
678,GERMANY,GLOBAL,2812,Books & Reference,500000 - 1000000,GLOBAL,True,False,high,0.0,,136.36666666666667,4.0,low,low,low
679,UNITED STATES,PL,0,Food & Drink,5000 - 10000,GLOBAL,True,False,high,0.0,0.4317430807276103,34.36666666666667,0.0,,medium,low
680,CANNOT IDENTIFY COUNTRY,GLOBAL,0,Games,1 - 5,GLOBAL,True,,,0.0,,25.766666666666666,,,low,low
681,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,10 - 50,GLOBAL,,,,99.0,,55.16666666666666,,,high,low
682,CANNOT IDENTIFY COUNTRY,GLOBAL,0,Music & Audio,10 - 50,GLOBAL,True,,,0.0,,56.7,,,medium,low
683,UNITED STATES,GLOBAL,0,Maps & Navigation,10 - 50,GLOBAL,True,,,0.0,,63.3,,,low,low
684,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,,GLOBAL,True,,,,,77.36666666666666,0.0,,low,low
685,HONG KONG,NZ,210788,Games,10000000 - 50000000,smartphone,True,False,high,0.0,2.904290395731568,30.933333333333334,4.0,,low,low
686,ADDRESS NOT LISTED IN PLAYSTORE,,58359,Social,1000000 - 5000000,smartphone,True,False,high,0.0,87.7664912778728,27.366666666666667,4.0,,low,low
687,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,37,Weather,1000 - 5000,GLOBAL,,,,0.0,,106.43333333333334,4.0,,low,low
688,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,20,Shopping,10000 - 50000,GLOBAL,True,False,high,99.0,,102.86666666666666,4.0,,low,low
689,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Communication,50 - 100,GLOBAL,True,True,low,99.0,,7.866666666666665,0.0,,medium,low
690,CANNOT IDENTIFY COUNTRY,ZA,32284,Games,10000000 - 50000000,smartphone,True,True,low,0.0,21.78041703319132,6.2,4.0,,low,low
691,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,9,Entertainment,10000 - 50000,GLOBAL,True,,,0.0,,102.1,4.0,,medium,low
692,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,10,Productivity,1000 - 5000,GLOBAL,True,,,99.0,,36.9,2.0,,low,low
693,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Games,,GLOBAL,True,,,,,117.46666666666668,2.0,low,low,low
694,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,404,Games,100000 - 500000,GLOBAL,True,,,0.0,,75.46666666666667,3.0,low,low,low
695,ADDRESS NOT LISTED IN PLAYSTORE,IT,2181,Video Players & Editors,500000 - 1000000,smartphone,True,False,high,0.0,0.605878807418672,20.9,4.0,,low,low
696,NETHERLANDS,GLOBAL,0,Health & Fitness,100 - 500,GLOBAL,True,,,0.0,,61.0,,,low,low
697,UNITED STATES,LATAM,4814,Games,500000 - 1000000,smartphone,True,False,high,0.0,225.11146255571896,69.93333333333334,4.0,low,low,low
698,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,,GLOBAL,True,,,,,0.8,0.0,,low,low
699,ADDRESS NOT LISTED IN PLAYSTORE,US,43,Games,10000 - 50000,GLOBAL,True,False,high,0.0,21.680175517567847,20.966666666666665,4.0,,low,low
700,ICELAND,GLOBAL,0,Dating,5 - 10,GLOBAL,True,,,99.0,,57.36666666666667,,,high,low
701,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,188,Personalization,10000 - 50000,smartphone,True,,,0.0,,89.76666666666665,4.0,medium,high,low
702,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Travel & Local,500 - 1000,GLOBAL,True,,,99.0,,21.266666666666666,0.0,,high,low
703,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,100 - 500,GLOBAL,True,,,0.0,,36.43333333333333,,,low,low
704,UNITED STATES,GLOBAL,474,Social,10000 - 50000,GLOBAL,True,True,low,99.0,,94.66666666666669,4.0,,medium,low
705,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Productivity,,GLOBAL,True,,,99.0,,66.13333333333334,0.0,,low,low
706,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,76,Education,,GLOBAL,,,,,,79.86666666666666,3.0,,low,low
707,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Health & Fitness,,GLOBAL,True,,,,,55.9,0.0,,high,low
708,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Tools,5000 - 10000,GLOBAL,True,,,0.0,,57.56666666666667,,,low,low
709,GERMANY,TH,9473,Games,100000 - 500000,smartphone,True,False,high,99.0,19.54119104765703,60.16666666666666,3.0,medium,low,low
710,HONG KONG,IT,5809894,Games,100000000 - 500000000,GLOBAL,True,False,high,0.0,6435.05751424466,66.2,4.0,medium,medium,low
711,INDONESIA,GLOBAL,0,Games,50 - 100,smartphone,True,True,low,0.0,,22.2,,,low,low
712,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,10 - 50,GLOBAL,True,,,0.0,,25.266666666666666,,,high,low
713,CANNOT IDENTIFY COUNTRY,GLOBAL,8,Business,1000 - 5000,GLOBAL,True,,,0.0,,52.86666666666667,4.0,,low,low
714,ADDRESS NOT LISTED IN PLAYSTORE,PT,2582,Games,1000000 - 5000000,GLOBAL,True,False,high,0.0,15.970449642500952,27.633333333333333,3.0,,low,low
715,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,1000 - 5000,GLOBAL,True,,,0.0,,3.466666666666667,0.0,,low,low
716,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,55,Finance,10000 - 50000,GLOBAL,True,True,low,99.0,,45.133333333333326,3.0,,low,low
717,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,4,Productivity,,GLOBAL,True,,,99.0,,80.0,0.0,,low,low
718,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,35,Sports,,GLOBAL,True,,,,,21.9,5.0,,high,low
719,JORDAN,GLOBAL,0,Comics,100 - 500,GLOBAL,True,False,high,0.0,,35.5,,,low,low
720,INDIA,IN,2050310,Entertainment,100000000 - 500000000,smartphone,True,True,low,99.0,15636.581171615706,107.23333333333332,3.0,medium,medium,low
721,UNITED STATES,GLOBAL,166,Sports,,GLOBAL,True,True,low,99.0,,78.46666666666667,2.0,,low,low
722,UNITED STATES,HN,190,Games,,GLOBAL,True,False,high,,0.9073407062533856,4.8,4.0,,high,low
723,UNITED KINGDOM,GLOBAL,6,Business,,GLOBAL,,,,99.0,,119.4,0.0,,low,low
724,MOROCCO,GLOBAL,1001,Communication,100000 - 500000,smartphone,True,False,high,0.0,,113.23333333333332,4.0,,low,low
725,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,100 - 500,GLOBAL,True,,,0.0,,28.566666666666663,,,low,low
726,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,5,Lifestyle,,GLOBAL,,,,,,107.36666666666666,3.0,,low,low
727,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Productivity,,GLOBAL,True,,,99.0,,74.3,0.0,,low,low
728,ADDRESS NOT LISTED IN PLAYSTORE,LATAM,20505,Books & Reference,500000 - 1000000,GLOBAL,True,,,0.0,0.1106440677966101,117.2,4.0,low,low,low
729,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Business,,GLOBAL,True,True,low,99.0,,132.0,5.0,,low,low
730,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,3,Health & Fitness,,GLOBAL,True,,,,,45.56666666666667,5.0,,low,low
731,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Health & Fitness,1000 - 5000,GLOBAL,True,,,99.0,,20.166666666666668,0.0,,low,low
732,CYPRUS,AE,319884,Games,100000000 - 500000000,smartphone,True,True,low,99.0,34.74598471179757,56.23333333333333,4.0,low,low,low
733,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,3,Social Networking,,GLOBAL,,,,,,83.3,5.0,,low,low
734,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Travel & Local,100 - 500,GLOBAL,False,False,high,0.0,,,5.0,,low,low
735,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,21,Business,1000 - 5000,GLOBAL,True,False,high,99.0,,122.7,3.0,,low,low
736,ADDRESS NOT LISTED IN PLAYSTORE,CO,666,Games,,GLOBAL,True,False,high,99.0,0.3274576789949821,4.6,4.0,,low,low
737,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,4242,Education,100000 - 500000,GLOBAL,True,True,low,99.0,,71.56666666666666,4.0,,low,low
738,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Travel,,GLOBAL,True,,,,,4.133333333333334,0.0,,low,low
739,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,202,Productivity,50000 - 100000,GLOBAL,True,,,0.0,,40.23333333333333,3.0,,low,low
740,CANNOT IDENTIFY COUNTRY,GLOBAL,0,Utilities,,GLOBAL,,,,99.0,,100.7,0.0,,low,low
741,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,19,Business,,GLOBAL,,,,99.0,,118.43333333333334,2.0,,low,low
742,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Video Players & Editors,100 - 500,GLOBAL,True,,,99.0,,23.166666666666668,0.0,,low,low
743,SWITZERLAND,GLOBAL,25706,Entertainment,1000000 - 5000000,GLOBAL,True,False,high,99.0,,132.63333333333333,4.0,,medium,low
744,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Stickers,,GLOBAL,True,,,,,59.36666666666667,0.0,,low,low
745,UNITED STATES,GLOBAL,18,Books & Reference,1000 - 5000,GLOBAL,True,True,low,99.0,,30.266666666666666,3.0,,low,low
746,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,,GLOBAL,True,,,99.0,,29.8,0.0,,low,low
747,CHINA,GLOBAL,3,Games,,smartphone,True,False,high,99.0,13.025400829602638,98.9,5.0,medium,low,low
748,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,19,Games,,GLOBAL,,,,,,89.46666666666667,4.0,medium,low,low
749,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,,GLOBAL,,,,99.0,,103.06666666666666,0.0,,low,low
750,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Tools,500 - 1000,GLOBAL,True,,,0.0,,83.46666666666667,0.0,,low,low
751,REPUBLIC OF KOREA,GLOBAL,22,Shopping,10000 - 50000,GLOBAL,True,False,high,99.0,,127.86666666666666,4.0,,low,low
752,HONG KONG,GLOBAL,7499,Games,100000 - 500000,tablet,True,False,high,99.0,,47.266666666666666,4.0,,medium,low
753,GERMANY,GLOBAL,0,Books & Reference,1 - 5,GLOBAL,True,False,high,0.0,,53.333333333333336,,,low,low
754,PERU,GLOBAL,0,Music & Audio,10 - 50,GLOBAL,True,,,0.0,,71.36666666666666,0.0,,medium,low
755,TURKEY,MX,12045,Games,1000000 - 5000000,smartphone,True,False,high,99.0,11382.552402368252,3.566666666666667,4.0,,medium,low
756,HONG KONG,MY,78,Food & Drink,,GLOBAL,True,False,high,99.0,0.8978923581514053,193.06666666666663,4.0,medium,low,low
757,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1678,Dating,100000 - 500000,tablet,True,,,0.0,,76.7,3.0,medium,high,low
758,CANNOT IDENTIFY COUNTRY,GLOBAL,2,Games,,GLOBAL,True,False,high,0.0,,106.93333333333334,5.0,low,low,low
759,CANNOT IDENTIFY COUNTRY,GLOBAL,0,Business,,GLOBAL,True,,,99.0,,53.46666666666666,0.0,,low,low
760,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,50 - 100,GLOBAL,True,,,0.0,,18.633333333333333,,,low,low
761,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Health & Fitness,5 - 10,GLOBAL,True,,,0.0,,11.8,,,low,low
762,ADDRESS NOT LISTED IN PLAYSTORE,US,0,Games,10000 - 50000,smartphone,True,,,0.0,405.2907946093616,2.466666666666667,0.0,,low,low
763,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,,GLOBAL,,,,,,53.3,0.0,,low,low
764,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,House & Home,50 - 100,GLOBAL,True,,,0.0,,31.9,,,low,low
765,CANNOT IDENTIFY COUNTRY,GLOBAL,139454,Productivity,10000000 - 50000000,GLOBAL,True,,,0.0,,38.86666666666667,4.0,,low,low
766,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,,GLOBAL,True,,,0.0,,19.6,0.0,,medium,low
767,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,100 - 500,GLOBAL,True,,,0.0,,59.333333333333336,,,low,low
768,RUSSIAN FEDERATION,GLOBAL,0,Personalization,100 - 500,GLOBAL,True,,,99.0,,42.6,,,low,low
769,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,5,Entertainment,1000 - 5000,GLOBAL,True,,,99.0,,23.0,1.0,,medium,low
770,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,5,Book,,GLOBAL,True,,,,,8.466666666666665,1.0,,low,low
771,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Photography,10 - 50,GLOBAL,True,,,0.0,,54.3,,,low,low
772,INDIA,GLOBAL,1217,Book,,smartphone,True,,,0.0,,88.66666666666667,4.0,medium,low,low
773,UNITED STATES,GLOBAL,0,Events,1000 - 5000,GLOBAL,True,False,high,99.0,,12.066666666666666,0.0,,low,low
774,CHINA,CL,176570,Photography,10000000 - 50000000,smartphone,True,True,low,0.0,0.0138800319695856,135.8,4.0,medium,low,low
775,FRANCE,PK,1527,Games,5000000 - 10000000,smartphone,True,False,high,99.0,4.259576887202492,38.46666666666666,3.0,,low,low
776,AUSTRALIA,GLOBAL,0,Music & Audio,50 - 100,GLOBAL,True,True,low,99.0,,95.56666666666666,4.0,,low,low
777,REPUBLIC OF KOREA,GLOBAL,0,News & Magazines,1000 - 5000,GLOBAL,True,,,0.0,,42.16666666666666,,,low,low
778,RUSSIAN FEDERATION,KH,1913,Games,1000000 - 5000000,GLOBAL,True,False,high,99.0,1.1591851472041772,39.633333333333326,4.0,,medium,low
779,CYPRUS,GLOBAL,51897,Games,5000000 - 10000000,tablet,True,True,low,99.0,51.51166689432471,,4.0,,medium,low
780,UNITED STATES,GLOBAL,85,Games,,GLOBAL,True,False,high,99.0,,84.13333333333334,4.0,medium,low,low
781,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,9,Entertainment,,GLOBAL,True,,,,,5.2333333333333325,2.0,,low,low
782,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Utilities,,GLOBAL,True,,,,,5.866666666666665,0.0,,high,low
783,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,,GLOBAL,True,,,,,65.76666666666667,0.0,,low,low
784,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1419,Health & Fitness,100000 - 500000,GLOBAL,True,True,low,0.0,,37.4,3.0,,medium,low
785,INDONESIA,GLOBAL,163,Books & Reference,50000 - 100000,GLOBAL,True,,,0.0,,44.86666666666667,3.0,,low,low
786,CANNOT IDENTIFY COUNTRY,GLOBAL,0,Health & Fitness,10 - 50,GLOBAL,True,True,low,99.0,,53.16666666666666,,,medium,low
787,TURKEY,EMEA,13,Games,,smartphone,True,False,high,99.0,31.37945549185624,5.033333333333333,3.0,,low,low
788,NIGER,FR,20968,Entertainment,100000 - 500000,GLOBAL,True,False,high,0.0,128.08065433950367,5.9,4.0,,high,low
789,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,27,Lifestyle,,GLOBAL,True,,,,,33.233333333333334,2.0,,high,low
790,UNITED ARAB EMIRATES,KZ,2417,Games,,GLOBAL,True,,,0.0,7.666760571089076,62.833333333333336,4.0,medium,medium,low
791,RUSSIAN FEDERATION,KG,1795,Games,500000 - 1000000,GLOBAL,True,,,0.0,12.622350717833148,106.26666666666668,4.0,medium,low,low
792,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,890,Games,100000 - 500000,GLOBAL,,,,0.0,,100.86666666666666,4.0,,low,low
793,TURKEY,GLOBAL,11,Games,1000 - 5000,tablet,True,False,high,99.0,,64.16666666666667,3.0,medium,low,low
794,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,0 - 1,GLOBAL,True,,,0.0,,3.7666666666666666,0.0,,low,low
795,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,12,Games,5000 - 10000,GLOBAL,True,,,0.0,,58.66666666666666,3.0,,low,low
796,SINGAPORE,DO,53338,Games,1000000 - 5000000,smartphone,True,False,high,0.0,1.05372730444577,46.56666666666667,4.0,,low,low
797,UNITED STATES,GLOBAL,0,Business,10 - 1,GLOBAL,True,True,low,99.0,,85.56666666666666,0.0,,low,low
798,CANNOT IDENTIFY COUNTRY,PH,1950,Books & Reference,100000 - 500000,GLOBAL,True,False,high,0.0,0.0283076923076923,122.96666666666668,4.0,medium,low,low
799,INDIA,GLOBAL,0,Communication,10 - 50,GLOBAL,True,True,low,99.0,,12.066666666666666,0.0,,low,low
800,ADDRESS NOT LISTED IN PLAYSTORE,SK,87120,Music & Audio,10000000 - 50000000,GLOBAL,True,False,high,0.0,9.27100170550946,32.733333333333334,4.0,,medium,low
801,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,500 - 1000,GLOBAL,True,,,99.0,,25.6,0.0,,medium,low
802,UNITED STATES,QA,24713,Games,,GLOBAL,True,True,low,99.0,1.6293795541971232,45.5,4.0,,medium,low
803,CANNOT IDENTIFY COUNTRY,GLOBAL,7,Games,10 - 50,GLOBAL,True,,,0.0,,28.266666666666666,5.0,,low,low
804,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Productivity,,GLOBAL,,,,99.0,,61.46666666666666,0.0,,low,low
805,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,77,Tools,50000 - 100000,GLOBAL,True,,,0.0,,37.66666666666666,4.0,,low,low
806,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,,GLOBAL,True,,,,,24.866666666666667,0.0,,low,low
807,UNITED KINGDOM,GLOBAL,0,Business,1 - 5,GLOBAL,True,False,high,99.0,,,0.0,,low,low
808,CHINA,BR,779,Tools,1000000 - 5000000,tablet,True,False,high,0.0,76.58723552187975,20.166666666666668,4.0,,low,low
809,UNITED ARAB EMIRATES,GLOBAL,0,Games,500 - 1000,GLOBAL,True,,,0.0,,6.833333333333333,0.0,,high,low
810,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Medical,10 - 50,GLOBAL,True,,,99.0,,58.633333333333326,,,low,low
811,SWEDEN,GLOBAL,0,Social Networking,,GLOBAL,True,False,high,99.0,,94.13333333333334,0.0,,low,low
812,UNITED STATES,GLOBAL,0,Lifestyle,,GLOBAL,True,,,99.0,,30.5,0.0,,low,low
813,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,5 - 10,GLOBAL,True,True,low,0.0,,31.166666666666668,,,medium,low
814,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Art & Design,500 - 1000,GLOBAL,True,,,0.0,,16.966666666666665,,,low,low
815,BULGARIA,HK,3277956,Games,50000000 - 100000000,smartphone,True,True,low,99.0,0.0504924067488074,138.03333333333333,4.0,medium,high,low
816,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,100 - 500,GLOBAL,True,True,low,99.0,,95.03333333333332,0.0,,low,low
817,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,35,Food & Drink,5000 - 10000,GLOBAL,True,,,0.0,,99.36666666666666,3.0,,low,low
818,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,100 - 500,GLOBAL,True,,,0.0,,19.8,,,low,low
819,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,News & Magazines,10 - 50,GLOBAL,,,,99.0,,71.16666666666667,0.0,,low,low
820,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,100 - 500,GLOBAL,True,,,0.0,,50.06666666666667,,,low,low
821,ADDRESS NOT LISTED IN PLAYSTORE,RU,128,Games,500000 - 1000000,GLOBAL,True,False,high,0.0,412.732734496216,2.4333333333333327,3.0,,low,low
822,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Business,,GLOBAL,True,,,,,33.5,0.0,,low,low
823,PAKISTAN,GLOBAL,27945,Games,5000000 - 10000000,smartphone,True,False,high,99.0,0.0501091226538629,78.8,3.0,medium,medium,low
824,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,100 - 500,GLOBAL,True,False,high,99.0,,48.833333333333336,,,low,low
825,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,21,Education,100 - 500,GLOBAL,True,,,0.0,,44.266666666666666,4.0,,low,low
826,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,16,Education,50 - 100,GLOBAL,,,,0.0,,50.133333333333326,5.0,,low,low
827,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Food & Drink,,GLOBAL,True,,,,,94.6,5.0,,high,low
828,ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,7,Health & Fitness,500 - 1000,GLOBAL,True,False,high,0.0,,27.133333333333333,4.0,,low,low
